,bead,fcs_files,id,plan,replicate,gate,input,media,od,strain
28,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7003_R20051_R39192.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7003_R20051_R39192/1,r1bd6ma3q8btb,3.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
29,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7003_R20164_R38967.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7003_R20164_R38967/1,r1bd6ma3q8btb,3.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
30,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7132_R19475_R38742.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7132_R19475_R38742/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
31,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7132_R19588_R38517.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7132_R19588_R38517/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
32,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7132_R19701_R38292.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7132_R19701_R38292/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
33,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7261_R19012_R38067.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7261_R19012_R38067/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
34,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7261_R19125_R37842.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7261_R19125_R37842/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
35,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7261_R19238_R37617.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7261_R19238_R37617/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
36,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7390_R18549_R37392.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7390_R18549_R37392/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
37,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7390_R18662_R37167.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7390_R18662_R37167/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
38,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2455_R7390_R18775_R36942.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2455_R7390_R18775_R36942/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_8231/1
39,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R5790_R18086_R36717.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R5790_R18086_R36717/1,r1bd6ma3q8btb,4.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
40,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R5790_R18199_R36492.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R5790_R18199_R36492/1,r1bd6ma3q8btb,4.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
41,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R5790_R18312_R36267.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R5790_R18312_R36267/1,r1bd6ma3q8btb,4.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
42,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R5919_R17623_R36042.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R5919_R17623_R36042/1,r1bd6ma3q8btb,5.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
43,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R5919_R17736_R35817.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R5919_R17736_R35817/1,r1bd6ma3q8btb,5.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
44,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R5919_R17849_R35592.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R5919_R17849_R35592/1,r1bd6ma3q8btb,5.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
45,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6048_R17160_R35367.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6048_R17160_R35367/1,r1bd6ma3q8btb,3.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
46,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6048_R17273_R35142.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6048_R17273_R35142/1,r1bd6ma3q8btb,3.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
47,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6048_R17386_R34917.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6048_R17386_R34917/1,r1bd6ma3q8btb,3.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
48,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6177_R16697_R34692.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6177_R16697_R34692/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
49,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6177_R16810_R34467.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6177_R16810_R34467/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
50,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6177_R16923_R34242.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6177_R16923_R34242/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
51,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6306_R16234_R34017.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6306_R16234_R34017/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
52,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6306_R16347_R33792.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6306_R16347_R33792/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
53,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6306_R16460_R33567.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6306_R16460_R33567/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
54,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6435_R15771_R33342.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6435_R15771_R33342/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
55,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6435_R15884_R33117.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6435_R15884_R33117/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
56,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2482_R6435_R15997_R32892.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2482_R6435_R15997_R32892/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7299/1
57,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R4835_R15308_R32667.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R4835_R15308_R32667/1,r1bd6ma3q8btb,4.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
58,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R4835_R15421_R32442.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R4835_R15421_R32442/1,r1bd6ma3q8btb,4.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
59,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R4835_R15534_R32217.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R4835_R15534_R32217/1,r1bd6ma3q8btb,4.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
60,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R4964_R14845_R31992.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R4964_R14845_R31992/1,r1bd6ma3q8btb,5.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
61,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R4964_R14958_R31767.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R4964_R14958_R31767/1,r1bd6ma3q8btb,5.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
62,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R4964_R15071_R31542.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R4964_R15071_R31542/1,r1bd6ma3q8btb,5.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
63,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5093_R14382_R31317.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5093_R14382_R31317/1,r1bd6ma3q8btb,3.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
64,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5093_R14495_R31092.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5093_R14495_R31092/1,r1bd6ma3q8btb,3.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
65,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5093_R14608_R30867.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5093_R14608_R30867/1,r1bd6ma3q8btb,3.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
66,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5222_R13919_R30642.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5222_R13919_R30642/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
67,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5222_R14032_R30417.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5222_R14032_R30417/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
68,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5222_R14145_R30192.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5222_R14145_R30192/1,r1bd6ma3q8btb,0.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
69,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5351_R13456_R29967.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5351_R13456_R29967/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
70,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5351_R13569_R29742.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5351_R13569_R29742/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
71,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5351_R13682_R29517.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5351_R13682_R29517/1,r1bd6ma3q8btb,1.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
72,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5480_R12993_R29292.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5480_R12993_R29292/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
73,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5480_R13106_R29067.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5480_R13106_R29067/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
74,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2509_R5480_R13219_R28842.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2509_R5480_R13219_R28842/1,r1bd6ma3q8btb,2.0,UWBF_XNOR,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7377/1
75,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R3880_R12530_R28617.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R3880_R12530_R28617/1,r1bd6ma3q8btb,4.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
76,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R3880_R12643_R28392.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R3880_R12643_R28392/1,r1bd6ma3q8btb,4.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
77,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R3880_R12756_R28167.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R3880_R12756_R28167/1,r1bd6ma3q8btb,4.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
78,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R4009_R12067_R27942.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R4009_R12067_R27942/1,r1bd6ma3q8btb,5.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
79,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R4009_R12180_R27717.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R4009_R12180_R27717/1,r1bd6ma3q8btb,5.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
80,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R4009_R12293_R27492.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R4009_R12293_R27492/1,r1bd6ma3q8btb,5.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
81,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R4138_R11604_R27267.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R4138_R11604_R27267/1,r1bd6ma3q8btb,3.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
82,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R4138_R11717_R27042.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R4138_R11717_R27042/1,r1bd6ma3q8btb,3.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
83,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R4138_R11830_R26817.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R4138_R11830_R26817/1,r1bd6ma3q8btb,3.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
84,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R4267_R11141_R26592.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R4267_R11141_R26592/1,r1bd6ma3q8btb,0.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
85,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bd6ma3q8btb/3/instrument_output/s2536_R4267_R11254_R26367.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bd6ma3q8btb/s2536_R4267_R11254_R26367/1,r1bd6ma3q8btb,0.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_5/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
